Component,Arxiu,Tag,Linia,Chivatos,Num Fills,Atributs Extra,Classes CSS
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,input,385,OK,0,key ref type inputMode maxLength value onChange onKeyDown onPaste style aria-label autoFocus,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,553,ESTILS_MESCLATS,13,style,anim-apareixer
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,554,OK,1,style aria-hidden,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,h2,555,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,p,558,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,button,562,ESTILS_MESCLATS,3,onClick style aria-label,boto-pols
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,span,568,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,button,572,ESTILS_MESCLATS,3,onClick style aria-label,boto-pols
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,span,578,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,button,582,ESTILS_MESCLATS,3,onClick style aria-label,boto-pols
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,span,588,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,596,ESTILS_MESCLATS,9,style,anim-apareixer
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,h2,597,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,p,598,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,video,600,OK,0,ref style autoPlay playsInline muted aria-label,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,609,OK,5,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,button,610,OK,1,onClick style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,button,619,OK,1,onClick style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,635,ESTILS_MESCLATS,9,style,anim-apareixer
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,h2,636,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,p,637,OK,3,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,EntradaPIN,643,OK,0,onComplet etiqueta,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,button,648,OK,1,onClick style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,659,OK,9,,anim-apareixer
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,h2,660,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,p,661,OK,3,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,667,OK,3,style role aria-label,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,button,669,OK,7,key onClick style aria-pressed aria-label,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,679,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,680,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,682,OK,1,style aria-hidden,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,688,OK,7,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,p,689,OK,3,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,button,693,ESTILS_MESCLATS,5,onClick disabled style aria-label,boto-pols
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,span,705,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,button,709,OK,1,onClick style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,721,ESTILS_MESCLATS,11,style,anim-apareixer
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,722,OK,0,style aria-hidden,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,style,734,OK,1,,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,h2,735,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,p,736,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,740,OK,3,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,749,ESTILS_MESCLATS,13,style,anim-apareixer
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,ConfetiResurreccio,750,OK,0,actiu,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,751,OK,1,style aria-hidden,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,h2,752,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,p,755,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,760,OK,3,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,765,OK,3,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,p,772,OK,3,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,strong,773,OK,1,,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,781,ESTILS_MESCLATS,13,style,anim-apareixer
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,782,OK,1,style aria-hidden,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,h2,783,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,p,786,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,791,OK,3,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,button,796,ESTILS_MESCLATS,3,onClick style,boto-pols
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,span,801,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,button,805,OK,3,onClick style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,span,809,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,AnimacionsCSS,822,FANTASMA_BUIT,0,,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,main,823,OK,9,style role aria-label,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,IndicadorPassos,828,OK,0,total actual completats,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,div,834,OK,3,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,footer,839,OK,5,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,p,847,OK,1,style,
RecuperacioDelMas.jsx,src/components/RecuperacioDelMas.jsx,p,848,OK,3,style,
SpriteConsole.jsx,src/components/SpriteConsole.jsx,div,52,WRAPPER_INUTIL,1,,
SpriteConsole.jsx,src/components/SpriteConsole.jsx,div,56,OK,7,,p-4 bg-[var(--sdp-bg-surface)] rounded-md shadow-sm
SpriteConsole.jsx,src/components/SpriteConsole.jsx,h3,57,OK,1,,text-lg font-semibold mb-3
SpriteConsole.jsx,src/components/SpriteConsole.jsx,div,59,OK,5,,grid md:grid-cols-3 gap-4
SpriteConsole.jsx,src/components/SpriteConsole.jsx,div,60,OK,15,,md:col-span-1 space-y-3
SpriteConsole.jsx,src/components/SpriteConsole.jsx,label,61,OK,1,,block text-sm
SpriteConsole.jsx,src/components/SpriteConsole.jsx,select,62,OK,3,value onChange,w-full p-2 rounded bg-slate-800
SpriteConsole.jsx,src/components/SpriteConsole.jsx,option,63,OK,1,key value,
SpriteConsole.jsx,src/components/SpriteConsole.jsx,label,66,OK,1,,block text-sm
SpriteConsole.jsx,src/components/SpriteConsole.jsx,select,67,OK,3,value onChange,w-full p-2 rounded bg-slate-800
SpriteConsole.jsx,src/components/SpriteConsole.jsx,option,68,OK,1,key value,
SpriteConsole.jsx,src/components/SpriteConsole.jsx,label,71,OK,1,,block text-sm
SpriteConsole.jsx,src/components/SpriteConsole.jsx,input,72,OK,0,type min max value onChange,w-full
SpriteConsole.jsx,src/components/SpriteConsole.jsx,div,74,OK,7,,flex gap-2 mt-2
SpriteConsole.jsx,src/components/SpriteConsole.jsx,button,75,OK,1,onClick,px-3 py-2 bg-orange-500 rounded text-black font-semibold
SpriteConsole.jsx,src/components/SpriteConsole.jsx,button,76,OK,1,onClick,px-3 py-2 border rounded text-slate-200
SpriteConsole.jsx,src/components/SpriteConsole.jsx,button,77,OK,3,onClick,px-3 py-2 rounded bg-slate-700 text-slate-100
SpriteConsole.jsx,src/components/SpriteConsole.jsx,div,83,OK,5,,md:col-span-2 flex gap-4
SpriteConsole.jsx,src/components/SpriteConsole.jsx,div,84,OK,3,ref style,[Dinàmic]
SpriteConsole.jsx,src/components/SpriteConsole.jsx,SpriteComponent,85,OK,0,size ariaLabel,sprite-wrapper
SpriteConsole.jsx,src/components/SpriteConsole.jsx,div,88,OK,5,,w-48 p-2 bg-slate-900 rounded text-xs text-slate-300
SpriteConsole.jsx,src/components/SpriteConsole.jsx,div,89,OK,1,,font-medium mb-2
SpriteConsole.jsx,src/components/SpriteConsole.jsx,div,90,OK,5,style,
SpriteConsole.jsx,src/components/SpriteConsole.jsx,div,91,OK,1,,text-slate-500
SpriteConsole.jsx,src/components/SpriteConsole.jsx,div,92,OK,1,key,py-1 border-b border-slate-800
SpriteConsole.jsx,src/components/SpriteConsole.jsx,div,98,OK,1,,mt-4 text-xs text-slate-400
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,143,WRAPPER_INUTIL,1,,
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,146,ESTILS_MESCLATS,3,style,p-2 bg-[var(--sdp-bg-primary)] rounded
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,Comp,147,OK,0,size ariaLabel,sprite-wrapper
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,153,OK,5,,p-4 bg-[var(--sdp-bg-surface)] rounded-md shadow-sm space-y-4
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,h3,154,OK,1,,text-lg font-semibold
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,156,OK,5,,grid md:grid-cols-3 gap-4
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,157,OK,15,,space-y-3
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,label,158,OK,1,,block text-sm
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,select,159,OK,3,value onChange,w-full p-2 rounded bg-slate-800
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,option,160,OK,1,key value,
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,label,163,OK,1,,block text-sm
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,select,164,OK,3,value onChange,w-full p-2 rounded bg-slate-800
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,option,165,OK,1,key value,
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,168,OK,5,,flex gap-2 mt-2
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,button,169,OK,1,onClick,px-3 py-2 bg-orange-500 rounded text-black font-semibold
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,button,170,OK,1,onClick,px-3 py-2 border rounded text-slate-200
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,label,173,OK,1,,block text-sm mt-3
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,input,174,OK,0,type min max value onChange,w-full
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,177,OK,7,,md:col-span-2 space-y-3
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,178,OK,5,,flex gap-3
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,179,OK,9,,flex-1 grid grid-cols-2 gap-3
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,SpritePreview,180,OK,0,keyName,
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,SpritePreview,181,OK,0,keyName,
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,SpritePreview,182,OK,0,keyName,
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,SpritePreview,183,OK,0,keyName,
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,186,OK,5,,w-64 p-2 bg-slate-900 rounded text-xs text-slate-300
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,187,OK,1,,font-medium mb-2
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,188,OK,5,style,
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,189,OK,1,,text-slate-500
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,190,OK,1,key,py-1 border-b border-slate-800
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,195,OK,5,,bg-[var(--sdp-bg-primary)] p-3 rounded
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,196,OK,7,,flex items-center gap-3
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,label,197,OK,1,,font-medium
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,select,198,OK,3,value onChange,p-2 rounded bg-slate-800
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,option,199,OK,1,key value,
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,button,201,OK,1,onClick,ml-auto px-3 py-2 bg-emerald-500 rounded text-black
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,203,OK,1,,text-xs text-slate-400 mt-2
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,206,OK,7,,bg-[var(--sdp-bg-primary)] p-3 rounded space-y-2
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,207,OK,11,,flex items-center gap-2
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,button,208,OK,3,onClick,[Dinàmic]
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,button,212,OK,1,onClick,px-3 py-2 border rounded
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,input,224,OK,0,value onChange placeholder,ml-2 p-2 rounded bg-slate-800
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,button,225,OK,1,onClick,px-3 py-2 bg-blue-600 rounded text-white
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,button,226,OK,1,onClick,px-3 py-2 bg-indigo-600 rounded text-white
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,229,OK,2,,text-xs text-slate-400
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,231,OK,5,,grid grid-cols-2 gap-2 mt-2
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,232,OK,5,,
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,label,233,OK,1,,text-xs
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,select,234,OK,5,onChange,w-full p-2 rounded bg-slate-800
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,option,235,OK,1,value,
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,option,236,OK,1,key value,
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,div,240,OK,5,,
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,label,241,OK,1,,text-xs
SpriteConsoleExtended.jsx,src/components/SpriteConsoleExtended.jsx,input,242,OK,0,type accept onChange,w-full p-2 rounded bg-slate-800
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,161,OK,5,,bg-[var(--sdp-bg-primary)] p-3 rounded space-y-3
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,162,OK,5,,flex items-center justify-between
TimelineEditor.jsx,src/components/TimelineEditor.jsx,h4,163,OK,1,,font-semibold
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,164,OK,5,,flex gap-2
TimelineEditor.jsx,src/components/TimelineEditor.jsx,button,165,OK,1,onClick,px-3 py-1 bg-orange-500 rounded text-black
TimelineEditor.jsx,src/components/TimelineEditor.jsx,button,167,OK,1,onClick,px-3 py-1 bg-emerald-500 rounded text-black
TimelineEditor.jsx,src/components/TimelineEditor.jsx,button,169,OK,1,onClick,px-3 py-1 bg-red-600 rounded text-white
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,174,OK,5,,grid md:grid-cols-2 gap-3
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,175,OK,7,,
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,176,OK,1,,mb-2 text-xs text-slate-300
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,177,OK,3,,space-y-2
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,179,OK,7,key draggable onDragStart onDragOver onDrop,p-2 bg-slate-800 rounded flex items-start gap-2
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,185,OK,1,,w-6 text-xs text-slate-400
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,186,OK,5,,flex-1
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,187,OK,1,,text-sm font-medium
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,188,OK,6,,text-xs text-slate-400
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,190,OK,5,,flex flex-col gap-1
TimelineEditor.jsx,src/components/TimelineEditor.jsx,button,191,OK,1,onClick,text-xs px-2 py-1 bg-red-700 rounded text-white
TimelineEditor.jsx,src/components/TimelineEditor.jsx,button,192,OK,1,onClick,text-xs px-2 py-1 bg-slate-700 rounded text-white
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,198,OK,5,,mt-3 p-2 bg-slate-900 rounded
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,199,OK,1,,text-xs text-slate-300 mb-2
TimelineEditor.jsx,src/components/TimelineEditor.jsx,AddStepForm,200,OK,0,onAdd defaultRoot,
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,204,OK,9,,
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,205,OK,1,,mb-2 text-xs text-slate-300
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,206,OK,7,,flex gap-2 mb-2
TimelineEditor.jsx,src/components/TimelineEditor.jsx,input,207,OK,0,value onChange placeholder,flex-1 p-2 rounded bg-slate-800
TimelineEditor.jsx,src/components/TimelineEditor.jsx,button,208,OK,1,onClick,px-3 py-2 bg-blue-600 rounded text-white
TimelineEditor.jsx,src/components/TimelineEditor.jsx,button,209,OK,1,onClick,px-3 py-2 bg-indigo-600 rounded text-white
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,212,OK,5,,mb-2
TimelineEditor.jsx,src/components/TimelineEditor.jsx,label,213,OK,1,,text-xs text-slate-400
TimelineEditor.jsx,src/components/TimelineEditor.jsx,select,214,OK,5,onChange,w-full p-2 rounded bg-slate-800
TimelineEditor.jsx,src/components/TimelineEditor.jsx,option,215,OK,1,value,
TimelineEditor.jsx,src/components/TimelineEditor.jsx,option,216,OK,1,key value,
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,220,OK,5,,mb-2
TimelineEditor.jsx,src/components/TimelineEditor.jsx,label,221,OK,1,,text-xs text-slate-400
TimelineEditor.jsx,src/components/TimelineEditor.jsx,input,222,OK,0,type accept onChange,w-full p-2 rounded bg-slate-800
TimelineEditor.jsx,src/components/TimelineEditor.jsx,form,265,OK,9,onSubmit,space-y-2
TimelineEditor.jsx,src/components/TimelineEditor.jsx,input,266,OK,0,value onChange placeholder,w-full p-2 rounded bg-slate-800
TimelineEditor.jsx,src/components/TimelineEditor.jsx,input,267,OK,0,value onChange placeholder,w-full p-2 rounded bg-slate-800
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,268,OK,7,,flex gap-2
TimelineEditor.jsx,src/components/TimelineEditor.jsx,input,269,OK,0,value onChange placeholder,flex-1 p-2 rounded bg-slate-800
TimelineEditor.jsx,src/components/TimelineEditor.jsx,input,270,OK,0,type value onChange,w-24 p-2 rounded bg-slate-800
TimelineEditor.jsx,src/components/TimelineEditor.jsx,input,271,OK,0,type value onChange,w-24 p-2 rounded bg-slate-800
TimelineEditor.jsx,src/components/TimelineEditor.jsx,div,273,OK,3,,flex gap-2
TimelineEditor.jsx,src/components/TimelineEditor.jsx,button,274,OK,1,type,px-3 py-2 bg-emerald-500 rounded text-black
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,div,174,OK,9,,timeline-graphic p-3 bg-[var(--sdp-bg-primary)] rounded
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,div,175,OK,5,,flex items-center justify-between mb-3
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,div,176,OK,7,,flex items-center gap-2
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,button,177,OK,1,onClick,px-3 py-1 bg-orange-500 rounded text-black font-semibold
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,button,178,OK,1,onClick,px-3 py-1 border rounded text-slate-200
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,div,179,OK,2,,text-sm text-slate-300 ml-3
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,strong,179,OK,2,,
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,div,182,OK,9,,flex items-center gap-2
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,label,183,OK,1,,text-xs text-slate-400
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,input,184,OK,0,type min max step value onChange disabled,w-36
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,button,185,OK,1,onClick,px-3 py-1 bg-blue-600 rounded text-white
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,input,186,OK,0,type accept onChange,text-xs
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,div,193,ESTILS_MESCLATS,9,style,timeline-canvas relative border border-slate-800 rounded
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,div,195,OK,5,,absolute left-0 top-0 right-0 h-8 border-b border-slate-800 bg-slate-900 flex items-center
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,div,196,OK,1,,ml-2 text-xs text-slate-400
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,div,197,OK,5,,flex-1 relative
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,div,199,OK,3,style,
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,div,202,OK,3,key style,
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,div,203,OK,2,style,
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,div,211,OK,3,,absolute left-0 top-8 right-0 bottom-0 overflow-auto
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,div,212,OK,13,style,
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,div,214,OK,0,style,
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,div,231,OK,3,key style,[Dinàmic]
TimelineGraphic.jsx,src/components/TimelineGraphic.jsx,div,234,A11Y_CLICK_SENSE_ROLE | ESTILS_MESCLATS,5,onMouseDown onClick style,bar h-full rounded flex items-center justify-between px-2
